"-5,2,2"
"-4,2,1"
"-6,1,2"
"-5,2,2"
"-5,1,2"
"-4,2,2"
"-6,1,3"
"-3,3,3"
"-4,0,1"
"-4,2,2"
"-6,1,1"
"-4,3,4"
"-3,0,2"
"-4,2,2"
"-4,2,1"
"-5,2,2"
"-3,2,1"
"-5,2,2"
"-4,2,2"
"-5,1,1"
"-3,4,3"
"-6,1,2"
"-1,2,2"
"-4,2,0"
"-4,3,3"
"-4,2,1"
"-5,1,2"
"-3,2,2"
"-5,1,1"
"-4,2,2"
"-2,1,1"
"-4,2,3"
"-2,3,3"
"-6,1,1"
"-3,3,3"
"-5,0,1"
"-4,2,2"
"-4,1,1"
"-4,2,2"
"-4,3,4"
"-5,1,3"
"-4,2,4"
"-6,0,1"
"-3,2,2"
"-4,2,1"
"-6,2,2"
"-3,2,1"
"-10,-2,-6"
"-10,0,-6"
"-12,-3,-11"
"-17,-3,-7"
"-15,-6,-10"
"-18,-9,-10"
"-17,-8,-8"
"-18,-9,-10"
"-17,-8,-9"
"-17,-9,-10"
"-19,-8,-10"
"-18,-9,-10"
"-20,-11,-9"
"-18,-9,-9"
"-18,-10,-11"
"-19,-10,-10"
"-19,-9,-9"
"-21,-12,-10"
"-18,-10,-10"
"-21,-11,-12"
"-19,-10,-10"
"-19,-10,-12"
"-21,-11,-11"
"-20,-10,-10"
"-19,-12,-11"
"-19,-10,-10"
"-19,-11,-12"
"-20,-11,-10"
"-20,-11,-12"
"-22,-12,-11"
"-21,-9,-10"
"-22,-11,-11"
"-21,-10,-9"
"-20,-11,-11"
"-22,-11,-11"
"-21,-11,-11"
"-22,-13,-12"
"-22,-11,-11"
"-21,-12,-12"
"-21,-12,-8"
"-19,-10,-10"
"-21,-12,-10"
"-21,-11,-11"
"-21,-12,-13"
"-17,-11,-11"
"-21,-13,-13"
"-20,-10,-11"
"-21,-11,-10"
"-23,-12,-11"
"-21,-12,-12"
"-23,-12,-11"
"-22,-12,-11"
"-23,-14,-13"
"-22,-9,-11"
"-21,-11,-12"
"-23,-12,-11"
"-22,-12,-10"
"-23,-14,-11"
"-21,-11,-11"
"-22,-12,-13"
"-21,-13,-11"
"-21,-12,-12"
"-22,-12,-12"
"-22,-12,-11"
"-23,-14,-13"
"-19,-9,-11"
"-21,-13,-13"
"-23,-12,-11"
"-22,-14,-13"
"-23,-12,-11"
"-23,-12,-13"
"-23,-12,-12"
"-23,-13,-12"
"-24,-14,-13"
"-23,-12,-11"
"-22,-14,-13"
"-24,-9,-12"
"-23,-13,-13"
"-23,-13,-12"
"-23,-12,-11"
"-24,-14,-12"
"-24,-13,-11"
"-23,-13,-13"
"-23,-13,-12"
"-22,-13,-11"
"-24,-15,-12"
"-23,-13,-12"
"-25,-14,-13"
"-24,-12,-12"
"-22,-13,-13"
"-20,-11,-12"
"-23,-13,-13"
"-25,-13,-12"
"-23,-12,-12"
"-24,-15,-12"
"-23,-13,-12"
"-24,-15,-14"
"-24,-13,-12"
"-23,-13,-13"
"-25,-15,-12"
"-23,-12,-12"
"-24,-13,-14"
"-24,-13,-12"
"-22,-14,-12"
"-23,-13,-12"
"-24,-13,-14"
"-25,-13,-11"
"-23,-13,-12"
"-25,-15,-14"
"-24,-13,-12"
"-24,-15,-14"
"-23,-13,-12"
"-24,-13,-12"
"-25,-13,-12"
"-23,-13,-11"
"-25,-15,-10"
"-23,-12,-10"
"-25,-14,-12"
"-24,-14,-12"
"-23,-14,-14"
"-25,-14,-12"
"-24,-13,-12"
"-26,-15,-12"
"-24,-13,-11"
"-26,-15,-14"
"-21,-13,-12"
"-25,-14,-13"
"-24,-13,-12"
"-24,-16,-14"
"-22,-12,-11"
"-23,-13,-13"
"-25,-13,-9"
"-23,-14,-13"
"-25,-14,-11"
"-24,-13,-12"
"-25,-15,-14"
"-24,-13,-12"
"-24,-15,-14"
"-24,-13,-10"
"-25,-15,-13"
"-24,-14,-12"
"-25,-15,-14"
"-25,-14,-12"
"-25,-15,-14"
"-24,-14,-12"
"-25,-14,-13"
"-25,-14,-11"
"-24,-14,-12"
"-25,-15,-15"
"-25,-14,-13"
"-25,-15,-14"
"-26,-13,-12"
"-25,-15,-13"
"-25,-16,-13"
"-24,-14,-12"
"-25,-15,-14"
"-25,-14,-12"
"-25,-14,-14"
"-26,-13,-13"
"-23,-12,-12"
"-26,-16,-13"
"-25,-13,-13"
"-24,-14,-13"
"-26,-15,-13"
"-25,-15,-12"
"-25,-16,-14"
"-25,-14,-12"
"-25,-14,-14"
"-26,-15,-10"
"-22,-14,-11"
"-26,-16,-14"
"-25,-14,-12"
"-25,-14,-13"
"-27,-15,-13"
"-25,-14,-13"
"-24,-16,-13"
"-25,-14,-12"
"-25,-14,-13"
"-27,-16,-12"
"-25,-14,-10"
"-28,-16,-14"
"-25,-14,-13"
"-26,-16,-15"
"-25,-14,-12"
"-25,-14,-13"
"-26,-16,-13"
"-25,-14,-12"
"-26,-16,-13"
"-24,-13,-12"
"-25,-15,-14"
"-24,-13,-11"
"-23,-12,-12"
"-26,-13,-11"
"-24,-12,-11"
"-26,-14,-12"
"-23,-13,-11"
"-25,-14,-12"
"-23,-12,-10"
"-20,-12,-11"
"-24,-12,-10"
"-23,-11,-11"
"-22,-11,-10"
"-23,-12,-11"
"-24,-14,-10"
"-22,-11,-9"
"-23,-13,-10"
"-22,-12,-10"
"-23,-13,-12"
"-23,-11,-10"
"-22,-11,-11"
"-25,-11,-11"
"-22,-11,-10"
"-24,-12,-10"
"-21,-11,-9"
"-23,-12,-10"
"-19,-11,-9"
"-20,-13,-11"
"-20,-10,-9"
"-22,-11,-11"
"-23,-11,-9"
"-19,-11,-10"
"-23,-11,-8"
"-22,-10,-8"
"-22,-12,-11"
"-21,-11,-9"
"-22,-11,-10"
"-21,-11,-9"
"-20,-11,-9"
"-24,-12,-8"
"-22,-11,-8"
"-23,-12,-10"
"-20,-10,-8"
"-22,-11,-10"
"-22,-10,-9"
"-22,-11,-10"
"-23,-11,-8"
"-20,-9,-9"
"-22,-12,-9"
"-19,-10,-9"
"-22,-11,-9"
"-22,-10,-9"
"-22,-11,-10"
"-22,-10,-8"
"-21,-10,-8"
"-23,-10,-8"
"-21,-10,-8"
"-21,-11,-8"
"-22,-10,-8"
"-21,-10,-9"
"-22,-10,-9"
"-21,-10,-8"
"-22,-11,-10"
"-21,-10,-7"
"-21,-9,-7"
"-21,-11,-8"
"-21,-10,-8"
"-21,-10,-9"
"-21,-9,-7"
"-17,-8,-7"
"-22,-10,-7"
"-20,-9,-7"
"-21,-11,-9"
"-21,-9,-7"
"-20,-9,-8"
"-22,-9,-8"
"-18,-9,-7"
"-19,-10,-9"
"-21,-9,-7"
"-20,-9,-7"
"-20,-11,-7"
"-21,-9,-7"
"-20,-9,-8"
"-22,-8,-7"
"-20,-9,-6"
"-19,-11,-8"
"-20,-8,-5"
"-19,-10,-8"
"-21,-9,-7"
"-20,-9,-7"
"-21,-10,-9"
"-20,-9,-4"
"-19,-9,-8"
"-22,-9,-7"
"-21,-9,-7"
"-21,-10,-8"
"-20,-9,-7"
"-21,-9,-9"
"-21,-9,-6"
"-20,-8,-7"
"-21,-10,-8"
"-20,-8,-7"
"-20,-9,-8"
"-21,-9,-7"
"-19,-7,-6"
"-21,-9,-8"
"-20,-5,-6"
"-20,-9,-8"
"-21,-9,-6"
"-17,-8,-6"
"-20,-9,-7"
"-20,-8,-6"
"-19,-8,-7"
"-21,-9,-7"
"-19,-8,-7"
"-19,-8,-6"
"-21,-9,-8"
"-19,-8,-6"
"-20,-8,-6"
"-22,-9,-6"
"-20,-9,-7"
"-21,-10,-7"
"-18,-8,-7"
"-20,-8,-7"
"-21,-8,-6"
"-19,-8,-6"
"-21,-9,-7"
"-19,-7,-6"
"-20,-10,-7"
"-20,-8,-7"
"-19,-6,-6"
"-21,-9,-7"
"-20,-7,-6"
"-20,-9,-7"
"-18,-8,-7"
"-20,-9,-8"
"-19,-8,-6"
"-20,-8,-7"
"-22,-9,-6"
"-19,-8,-6"
"-21,-9,-8"
"-20,-8,-6"
"-20,-7,-6"
"-20,-9,-4"
"-18,-7,-6"
"-21,-9,-6"
"-19,-8,-6"
"-20,-8,-7"
"-19,-8,-6"
"-19,-8,-6"
"-20,-9,-6"
"-19,-7,-5"
"-18,-7,-6"
"-21,-8,-5"
"-18,-7,-5"
"-20,-6,-7"
"-19,-5,-6"
"-19,-7,-6"
"-20,-9,-6"
"-20,-8,-6"
"-19,-8,-7"
"-20,-8,-6"
"-16,-7,-5"
"-21,-8,-7"
"-18,-7,-6"
"-20,-9,-8"
"-18,-8,-5"
"-19,-7,-6"
"-19,-10,-6"
"-19,-7,-5"
"-19,-7,-5"
"-21,-9,-6"
"-19,-7,-5"
"-19,-8,-7"
"-19,-7,-4"
"-19,-7,-3"
"-20,-9,-7"
"-19,-6,-5"
"-19,-8,-6"
"-21,-8,-6"
"-18,-7,-5"
"-17,-7,-7"
"-18,-7,-5"
"-19,-8,-7"
"-21,-8,-5"
"-19,-7,-5"
"-20,-9,-6"
"-19,-7,-5"
"-20,-9,-7"
"-19,-7,-5"
"-18,-8,-7"
"-18,-7,-5"
"-19,-7,-7"
"-19,-6,-5"
"-19,-7,-6"
"-21,-9,-6"
"-19,-6,-5"
"-20,-9,-7"
"-20,-7,-2"
"-19,-7,-8"
"-22,-9,-6"
"-18,-7,-5"
"-19,-9,-7"
"-18,-7,-5"
"-19,-8,-6"
"-20,-8,-5"
"-19,-7,-6"
"-21,-9,-8"
"-19,-7,-4"
"-18,-7,-6"
"-21,-7,-5"
"-19,-6,-5"
"-20,-9,-5"
"-19,-8,-6"
"-20,-9,-7"
"-20,-8,-6"
"-19,-7,-5"
"-19,-7,-5"
"-19,-7,-5"
"-19,-8,-6"
"-19,-7,-6"
"-19,-7,-7"
"-21,-8,-5"
"-19,-7,-5"
"-20,-6,-5"
"-19,-7,-6"
"-19,-8,-6"
"-21,-8,-6"
"-19,-7,-6"
"-20,-9,-7"
"-16,-6,-5"
"-19,-9,-7"
"-20,-8,-6"
"-19,-8,-6"
"-19,-9,-7"
"-18,-6,-3"
"-19,-7,-5"
"-21,-9,-6"
"-19,-7,-5"
"-21,-10,-7"
"-20,-8,-5"
"-19,-8,-7"
"-20,-8,-5"
"-19,-7,-5"
"-21,-8,-6"
"-19,-8,-5"
"-21,-9,-6"
"-20,-8,-5"
"-19,-7,-6"
"-21,-9,-6"
"-19,-8,-6"
"-21,-9,-6"
"-20,-8,-5"
"-18,-8,-7"
"-20,-7,-6"
"-19,-8,-5"
"-21,-7,-5"
"-20,-7,-5"
"-20,-10,-7"
"-20,-6,-6"
"-20,-8,-6"
"-20,-8,-6"
"-19,-8,-6"
"-21,-9,-6"
"-19,-8,-6"
"-15,-9,-7"
"-21,-8,-5"
"-19,-8,-7"
"-21,-8,-5"
"-20,-6,-5"
"-19,-9,-5"
"-19,-6,-4"
"-18,-8,-7"
"-19,-8,-6"
"-18,-7,-7"
"-21,-8,-5"
"-19,-7,-5"
"-20,-9,-5"
"-20,-7,-5"
"-20,-9,-6"
"-19,-7,-3"
"-20,-9,-7"
"-20,-7,-6"
"-18,-7,-6"
"-21,-8,-5"
"-19,-8,-5"
"-21,-9,-7"
"-19,-7,-6"
"-20,-8,-7"
"-19,-6,-5"
"-19,-7,-6"
"-21,-9,-6"
"-19,-6,-5"
"-21,-9,-6"
"-20,-8,-3"
"-20,-8,-7"
"-22,-9,-6"
"-18,-7,-4"
"-19,-8,-6"
"-20,-7,-5"
"-19,-8,-6"
"-20,-7,-5"
"-19,-8,-6"
"-21,-8,-5"
"-19,-6,-5"
"-21,-9,-6"
"-20,-8,-5"
"-20,-7,-7"
"-21,-8,-6"
"-20,-8,-6"
"-21,-9,-6"
"-19,-7,-4"
"-19,-9,-6"
"-20,-8,-5"
"-19,-7,-6"
"-20,-8,-5"
"-19,-6,-5"
"-18,-8,-3"
"-19,-8,-5"
"-20,-9,-7"
"-17,-8,-5"
"-20,-7,-5"
"-21,-9,-7"
"-20,-8,-6"
"-16,-7,-6"
"-21,-8,-5"
"-20,-8,-6"
"-21,-9,-6"
"-19,-7,-5"
"-19,-8,-7"
"-18,-8,-5"
"-15,-7,-5"
"-20,-8,-5"
"-19,-8,-5"
"-21,-9,-7"
"-20,-8,-6"
"-18,-8,-7"
"-21,-7,-5"
"-19,-7,-4"
"-20,-8,-5"
"-20,-7,-5"
"-21,-9,-5"
"-20,-5,-5"
"-19,-8,-6"
"-20,-7,-5"
"-19,-7,-6"
"-21,-7,-5"
"-19,-7,-6"
"-21,-8,-5"
"-19,-4,-5"
"-21,-8,-4"
"-19,-8,-6"
"-22,-8,-6"
"-20,-8,-5"
"-19,-7,-6"
"-20,-10,-5"
"-19,-8,-2"
"-19,-7,-5"
"-18,-7,-5"
"-20,-9,-6"
"-19,-7,-4"
"-19,-9,-7"
"-19,-7,-5"
"-19,-8,-6"
"-20,-8,-5"
"-19,-8,-6"
"-21,-6,-6"
"-19,-7,-5"
"-20,-8,-7"
"-19,-7,-5"
"-20,-7,-5"
"-21,-9,-6"
"-19,-8,-5"
"-21,-9,-7"
"-20,-7,-5"
"-20,-7,-6"
"-22,-9,-5"
"-18,-8,-5"
"-19,-7,-6"
"-22,-8,-5"
"-19,-7,-6"
"-20,-9,-7"
"-20,-8,-5"
"-20,-7,-5"
"-21,-9,-7"
"-18,-5,-5"
"-17,-7,-5"
"-19,-9,-7"
"-20,-7,-5"
"-20,-8,-5"
"-22,-9,-5"
"-19,-7,-5"
"-19,-8,-6"
"-20,-8,-5"
"-19,-7,-5"
"-22,-9,-5"
"-20,-8,-5"
"-19,-8,-6"
"-19,-8,-5"
"-20,-8,-5"
"-20,-9,-7"
"-19,-8,-5"
"-20,-8,-7"
"-22,-8,-6"
"-19,-7,-5"
"-20,-8,-6"
"-20,-8,-5"
"-20,-7,-5"
"-22,-9,-5"
"-20,-8,-5"
"-21,-8,-6"
"-18,-8,-5"
"-20,-8,-6"
"-21,-9,-6"
"-21,-7,-6"
"-20,-8,-6"
"-22,-8,-6"
"-20,-8,-5"
"-20,-9,-6"
"-20,-8,-5"
"-20,-8,-5"
"-21,-9,-5"
"-20,-8,-6"
"-19,-8,-6"
"-21,-8,-5"
"-20,-7,-6"
"-20,-8,-7"
"-20,-8,-5"
"-20,-9,-5"
"-20,-9,-6"
"-20,-8,-5"
"-19,-8,-7"
"-21,-8,-4"
"-20,-8,-6"
"-20,-10,-6"
"-19,-8,-5"
"-19,-8,-7"
"-22,-8,-6"
"-20,-8,-5"
"-19,-6,-6"
"-19,-8,-5"
"-21,-9,-7"
"-19,-7,-5"
"-20,-8,-6"
"-19,-7,-5"
"-19,-7,-6"
"-21,-7,-5"
"-20,-8,-5"
"-22,-9,-5"
"-19,-7,-6"
"-20,-7,-6"
"-18,-8,-5"
"-19,-7,-6"
"-20,-8,-4"
"-18,-7,-5"
"-21,-8,-5"
"-19,-7,-5"
"-21,-9,-6"
"-19,-7,-3"
"-20,-8,-6"
"-22,-8,-5"
"-20,-8,-6"
"-22,-9,-7"
"-20,-8,-5"
"-20,-8,-6"
"-21,-8,-6"
"-20,-7,-5"
"-21,-9,-7"
"-19,-7,-4"
"-19,-8,-7"
"-19,-7,-5"
"-19,-7,-6"
"-19,-7,-5"
"-20,-7,-6"
"-21,-8,-6"
"-19,-8,-4"
"-19,-7,-6"
"-21,-8,-5"
"-20,-7,-5"
"-22,-9,-6"
"-20,-8,-5"
"-20,-7,-5"
"-21,-7,-5"
"-17,-7,-5"
"-21,-9,-6"
"-20,-7,-5"
"-20,-9,-7"
"-20,-8,-5"
"-20,-8,-7"
"-19,-7,-5"
"-20,-7,-6"
"-19,-5,-1"
"-19,-6,-4"
"-20,-9,-4"
"-19,-6,-4"
"-21,-9,-4"
"-19,-6,-5"
"-21,-8,-4"
"-19,-7,-4"
"-19,-7,-7"
"-20,-7,-5"
"-20,-7,-5"
"-22,-7,-5"
"-19,-7,-5"
"-21,-7,-7"
"-20,-6,-5"
"-20,-8,-6"
"-20,-7,-4"
"-18,-7,-6"
"-21,-9,-4"
"-20,-8,-5"
"-21,-9,-6"
"-19,-7,-4"
"-18,-8,-6"
"-20,-7,-5"
"-20,-8,-6"
"-21,-9,-6"
"-20,-7,-4"
"-21,-9,-7"
"-20,-8,-5"
"-20,-8,-6"
"-21,-8,-5"
"-20,-7,-5"
"-21,-10,-6"
"-19,-6,-4"
"-19,-7,-6"
"-20,-7,-5"
"-19,-7,-4"
"-20,-8,-5"
"-20,-7,-5"
"-20,-7,-6"
"-20,-8,-5"
"-20,-8,-5"
"-21,-9,-6"
"-21,-8,-5"
"-19,-7,-5"
"-21,-8,-5"
"-20,-7,-3"
"-21,-8,-6"
"-19,-8,-5"
"-20,-7,-5"
"-20,-9,-6"
"-20,-7,-5"
"-20,-7,-6"
"-22,-7,-5"
"-20,-7,-5"
"-19,-8,-6"
"-20,-5,-4"
"-17,-7,-4"
"-21,-9,-4"
"-19,-7,-5"
"-19,-8,-7"
"-20,-8,-5"
"-20,-7,-4"
"-20,-8,-6"
"-21,-7,-5"
"-19,-8,-6"
"-20,-7,-4"
"-20,-7,-4"
"-22,-9,-5"
"-21,-8,-5"
"-20,-7,-6"
"-19,-5,-4"
"-17,-7,-3"
"-21,-9,-5"
"-20,-7,-5"
"-19,-7,-5"
"-21,-8,-5"
"-20,-7,-5"
"-18,-9,-4"
"-19,-7,-4"
"-21,-8,-6"
"-20,-6,-5"
"-17,-7,-6"
"-21,-8,-5"
"-15,-7,-4"
"-21,-8,-5"
"-19,-7,-5"
"-23,-8,-6"
"-20,-7,-5"
"-19,-7,-6"
"-20,-7,-5"
"-16,-7,-5"
"-21,-10,-5"
"-19,-7,-4"
"-20,-8,-6"
"-21,-7,-5"
"-20,-8,-4"
"-21,-8,-5"
"-21,-7,-4"
"-19,-7,-6"
"-20,-8,-5"
"-19,-7,-4"
"-21,-8,-4"
"-19,-7,-5"
"-20,-8,-6"
"-19,-5,-5"
"-19,-9,-6"
"-19,-7,-3"
"-18,-7,-6"
"-21,-8,-5"
"-19,-7,-4"
"-21,-9,-5"
"-19,-6,-5"
"-21,-9,-7"
"-18,-5,-4"
"-19,-7,-5"
"-21,-6,-5"
"-20,-7,-6"
"-20,-7,-4"
"-20,-7,-4"
"-20,-9,-6"
"-20,-7,-5"
"-21,-9,-6"
"-19,-7,-5"
"-20,-8,-6"
"-20,-7,-5"
"-20,-8,-6"
"-20,-8,-4"
"-16,-7,-6"
"-21,-8,-5"
"-20,-7,-5"
"-21,-8,-6"
"-20,-7,-4"
"-20,-8,-6"
"-21,-8,-5"
"-19,-7,-5"
"-22,-8,-5"
"-19,-7,-3"
"-20,-7,-6"
"-20,-7,-4"
"-19,-7,-6"
"-21,-8,-4"
"-19,-7,-5"
"-21,-9,-7"
"-20,-7,-5"
"-20,-7,-6"
"-22,-8,-6"
"-20,-7,-5"
"-21,-9,-6"
"-20,-7,-5"
"-20,-9,-6"
"-20,-7,-5"
"-20,-8,-7"
"-21,-8,-4"
"-20,-7,-5"
"-19,-9,-7"
"-20,-7,-4"
"-19,-7,-6"
"-20,-8,-4"
"-19,-8,-5"
"-21,-9,-6"
"-20,-8,-5"
"-21,-9,-7"
"-20,-5,-5"
"-19,-7,-6"
"-22,-9,-4"
"-17,-7,-4"
"-21,-8,-5"
"-18,-7,-4"
"-20,-8,-7"
"-19,-7,-4"
"-19,-7,-5"
"-21,-7,-5"
"-18,-6,-4"
"-21,-8,-5"
"-19,-7,-4"
"-20,-9,-6"
"-19,-7,-5"
"-19,-7,-6"
"-20,-6,-4"
"-18,-8,-5"
"-20,-8,-4"
"-16,-8,-6"
"-21,-7,-4"
"-20,-8,-5"
"-21,-7,-3"
"-19,-7,-4"
"-20,-7,-6"
"-20,-7,-5"
"-20,-8,-7"
"-20,-8,-5"
"-20,-7,-4"
"-20,-7,-4"
"-19,-7,-5"
"-22,-9,-5"
"-19,-7,-4"
"-19,-8,-6"
"-20,-7,-1"
"-20,-9,-6"
